Id	Text	Label
facebook_corpus_msr_358025	Sameer Mirza muhammad was a BASTARD n abdullah was his adopted father.	Offensive
facebook_corpus_msr_325461	Gen.RAWAT blamed that PAKISTANIS crossed the LOC and RAPED my wife and daughter then safely escaped to Pakistan. Now those Pakistanis threatening me that they will RAPE me too. ......	Offensive
facebook_corpus_msr_467607	We appreciated Modi Goal, but we also have to question implementation failures? How could someone take such a big decision without assessing new 2000 won't fit in to ATP..they accepted it. Such a negligence? Is is dictatorship????	Offensive
facebook_corpus_msr_466625	See who is speaking .. It seems he came out of coma after 12 yrs :-)	Offensive
facebook_corpus_msr_378027	Shame on u Mr Modi where is u r 45 inch chest u stupid idiot	Offensive
facebook_corpus_msr_441121	When asked to speak in Parliament ran away. Speaks only in TV,radio or in election rally. Can we expect Another crying drama after Demonetisation disaster ? #cryBaby	Offensive
facebook_corpus_msr_467860	Idiotic speech , you never spoke when you are supposed to !! Sorry !! Hail Modi !!	Offensive
facebook_corpus_msr_463988	What's next? Soon we will be told to have a bullock cart and give up cars? Or live in a shed using candles?	Offensive
facebook_corpus_msr_478172	No more black money only red and green money ha ha ha	Offensive
facebook_corpus_msr_331485	Tere abba Palestine mey  potty saaf karte hue mare gaye the ? Ye Kya naam likha hua hey , pislam k ghulam.	Offensive
facebook_corpus_msr_322509	Where is that illegitimate kid o communists, congressis, presstitutes andf john dayal Mizz Gurmeher who till date don't know whether her father died in Kargil or in encounter with terrorist to meet these people and convince and console???  😡	Offensive
facebook_corpus_msr_397216	Anil Chaurasia galian men bhi de sakta hon kyun apni maa behan ka balatkar mera hathon karwana chahta ha	Offensive
facebook_corpus_msr_466506	Never opened his mouth when PM..now he speaks...he better shut his mouth before the people of India shut him for Good... slave of Sonia	Offensive
facebook_corpus_msr_441285	Chit fund operators  n loan sharks r more honest	Offensive
facebook_corpus_msr_466859	Bloody chela of Sonia. If he would have spoken this much during 10 yrs one or two good things would have been done by him	Offensive
sme_1	6-0 hahahahahaha har ek pakistani ko yeh pic dikhao :) #indvspak #जयहिन्द http://t.co/xnrxlasipi	non-offensive
sme_2	@sardanarohit :While entire nation is praying for our Siachin Brave heart #JNU pays tribute to a terrorist. #ShutDownJNU #JNUAfzalTribute	Offensive
sme_3	shoaib: wahab riaz looks like johnson. kapil dev: umesh yadav ko aap nakaar nahi sakte. #indvspak #pakvsind #wewontgiveitback	non-offensive
sme_4	ramraj cottons r. ashwin southindian , chennai-ian comes for bowling. #indvspak	non-offensive
sme_5	#indvsuae jeet gaye... :) :) cmon starsports naya ad dikhayo ab :)	non-offensive
sme_6	tt india 08:24 1.#indvspak 2.#mustwatchmsg 3.#wivire 4.#जयहिन्द 5.rega jha 6.#lovedparentsworshipday 7.congrats team india 8.giroud	non-offensive
sme_7	#shutdownjnu over democratic setup feeds these thugs	Offensive
sme_8	umesh strikes double !!! uae 102/10 #bleedblue exclnt bwlng by ash jaddu mohit n yadav #indvsuae	non-offensive
sme_9	bwahahahaha my last rt!!! 😂😂😂😂😂😂😂😂😂 #indvsuae	non-offensive
sme_10	Is JNU - Jihadi Nurturing University! #ShutDownJNU	Offensive
sme_11	puli ra vaaduuu..puli. 100 for kohli. king kohli. legend #indvspak #cwc15	non-offensive
sme_12	@rahulkanwal quite natural hain jee :p...#chakdeindia #indvspak #indwins , kabhi naa tootega yeh, see u on 2019 :p, :)	non-offensive
sme_13	what a time to be alive ? #indvsuae is not even on top 10 trend in india.	Offensive
sme_14	pak india pak k pehli wicket 11 runs p ger gae youns khan c dhoni b shami 6 runs new man haris shoil #indvspak	non-offensive
sme_15	trending india:12:10 pm ist 1. #ausvnz 2. #superbudget 3. #unionbudget2015 4. #indvsuae 5. #thedress 6. mudra bank 7. nirbhaya fund	non-offensive
sme_16	after saw #shutDownJNU I support to impose intolerance in India, he didn't want t pray for siachen braver's. but 4 a terrorist	Offensive
sme_17	#indvsuae big win by india. authority stamped. come wi come. we are champions	non-offensive
sme_18	"Congrats #Arnab to call these pigs Hired Guns"" @TimesNow #FlashPointAfzal #ShutDownJNU"""	Offensive
sme_19	twitter trending results for hashtags http://t.co/3b2okiggdo محمد عساف-israe محمد عساف #israelissti #indvspak #pakvsind #ble	non-offensive
sme_20	"If against a Muslim, it is Anti-humanity"" or ""Religious suppression"". Here it is nothing to do with religion. It is ANTI-INDIA #ShutDownJNU"""	Offensive
sme_21	rt @barun_dhoni: and ro hits 3 chawke lagataar...wohoo.:d #indvsuae	non-offensive
sme_22	let's stand for our national anthem! rastra geet ka sanman rastra ka sanman #teamindia #indvspak #wontgiveitback #cwc2015 #cwc15	non-offensive
sme_23	Ppl who r questioning Afzal hanging be clear that after SC hearing there was plea to President as well #ShutDownJNU	Offensive
sme_24	wickets are falling faster than updates, lol #indvsuae	Offensive
sme_25	ashwin grabs his first 4 wickets in odi, takes his career best. #indvsuae	non-offensive
sme_26	#ShutDownJNU Goes Viral: People demand Govt. to Shut Down anti-national JNU http:// fb.me/4xFtdsYh9	Offensive
sme_27	#shutdownjnu All Edu Institutes should be closed until these Anti Nationalist are arrested... @smritiirani	Offensive
sme_28	#ShutDownJNU - the Univ shd get @Swamy39 as a VC if its to remain open	Offensive
sme_29	#ShutDownJNU . May be re burn of bhaghat Singh bcoz our nation is in difficult. So all patriotic Indian think serious and do Gud for nation	Offensive
sme_30	Tragedy with anti national elements is that take the people of Indian for granted #ShutDownJNU #BoycottAAP https:// twitter.com/ranjanagra11/s tatus/697483873366585344 …	Offensive
sme_31	yeh gaya boom boom afridi :p yayyyyyyyyyyyy!!!wkt #indvspak	non-offensive
sme_32	Nothing new this has been going on for several years in JNU. this is for the first time such things are coming out in public. #ShutDownJNU	Offensive
sme_33	best of luck pakistan for today #pakvsind jeetay ga bhai jeetay ga pakistan jeetay ga 🚩 #pakvind #indvspak #cwc15	non-offensive
sme_34	@aliaa08 @srbachchan india vs pakistan live streaminghd on http://t.co/hg59ivnh4g #indvspak #cwc15 #cwc2015	non-offensive
sme_35	#ShutDownJNU #JNURow Shout slogans that they will take bloody revenge for hanging Afzal... Write brainless articles defaming Maa Durga 2/n	Offensive
sme_36	duplicate kohli.. out ho ja yar #indvspak	non-offensive
sme_37	#ShutDownJNU The truth of missing student of Jihadi Naxal University https:// mobile.twitter.com/Abhina_Prakash /status/788878265515511808 …	Offensive
sme_38	The varsity JNU for long has been serving as the epicentre of anti nationalist Vendattas... About tym its whip is cracked.. #ShutDownJNU	Offensive
sme_39	@Krishnpandey still we must accept they are Indians and its a democracy. One hv to respect opposition and criticism #ShutDownJNU	Offensive
sme_40	These traitor should be killed.they r livng on taxpayer money nd cheering 4 pak.GANDHI ,Nehru inst.has bcum shelter 4 traitors #ShutDownJNU	Offensive
sme_41	uae ki first batting se ek indian player ki wc century miss ho jayegi :3 :3 #cwc15 #indvsuae	non-offensive
sme_42	Day15: JNU Indefinite Hunger Strike Continues... #StandWithJNU @Shehla_Rashid @kanhaiyajnusu @UmarKhalidJNU @standwithjnu #JNURow	non-offensive
sme_43	umesh yadav--aaj opening krke phli fifty bnaunga #indvsuae	Offensive
sme_44	pakistaniyo so jao, we're going to set u on fire tomorrow. kal india diwali manayegi. #indvspak	non-offensive
sme_45	@madam_robena abhi to start hi kiya kohli ny.... abhi dekhna.... dhammaaaaalllllllll #indvspak #pakvsind	non-offensive
sme_46	Subsidy by Gov. per JNU student₹2,93,192 Hardship allowance per Jawan in Siachen₹21,000 Anti-Nationals r misusing money Why nt #ShutDownJNU	Offensive
sme_47	god saves pakisatn.. dhoni on strike:) #indvspak #cwc15	non-offensive
sme_48	Harayana government to give special permit of eating beef to foreigners #AAPVictoryDay #AAPVictory #ShutDownJNU pic.twitter.com/f1NJlRswF4	Offensive
sme_49	"plz vote for the second one علي الفيصل"" #UnitedAgainstQalandars #ShutDownJNU #EscaleraAlCielo https:// twitter.com/FoxMusicME/sta tus/697224323849916420 …"""	non-offensive
sme_50	bach gaya sala. by an inch. #indvspak	non-offensive
sme_51	#ShutDownJNU ,it has never been an educational institution,must b handed over to Army to teach them proper lesson.	Offensive
sme_52	#maukepechauka! india vs uae - india wins now turn for uae mauka mauka starsport ads. #indvssa, #indvsuae, #cwc15 http://t.co/kaimvazi2z	non-offensive
sme_53	uae captain to #msd bhai ek bar or batting de do. #indvsuae	Offensive
sme_54	walk-over ho gaya kya? #indvsuae	non-offensive
sme_55	Please do that... Asap #ShutDownJNU	Offensive
